,participantId,condition,phase,trial,estimate,questionId,label,area,distance,age,socialInfo,rentTruth,manipulationCheck,residentialExperience,gender,participantAge
579,ao6fzojcsy7shek,novice,3,4,11.5,18,アーバンネット三丁目,12.8,3,20,11.8,10.3,2,3,male,20
580,ao6fzojcsy7shek,novice,3,5,10.0,22,ライフヴィラ白山,12.6,4,22,11.4,9.4,2,3,male,20
581,ao6fzojcsy7shek,novice,3,6,8.5,0,ふたばハイツ,7.3,5,18,9.3,5.9,2,3,male,20
582,ao6fzojcsy7shek,novice,3,7,12.5,8,はまなすレイクビュー,19.0,7,36,12.4,11.8,2,3,male,20
583,ao6fzojcsy7shek,novice,3,8,15.0,14,グリーンリッジ本郷,18.5,2,4,16.8,13.8,2,3,male,20
584,ao6fzojcsy7shek,novice,3,9,12.5,9,ハートフル文京,15.8,4,24,12.7,8.7,2,3,male,20
585,ao6fzojcsy7shek,novice,3,10,11.5,19,コーポ内藤,12.5,2,23,11.3,10.1,2,3,male,20
586,ao6fzojcsy7shek,novice,3,11,9.5,23,ソレイユ豊川,12.3,6,52,7.0,6.9,2,3,male,20
587,ao6fzojcsy7shek,novice,3,12,9.5,4,つばき荘,13.0,5,33,10.0,7.5,2,3,male,20
588,ao6fzojcsy7shek,novice,3,13,13.5,6,ウッドランド中西,23.3,1,60,11.5,11.7,2,3,male,20
589,ao6fzojcsy7shek,novice,3,14,14.5,2,さくらヒルズレジデンス,21.3,5,19,15.9,14.5,2,3,male,20
590,ao6fzojcsy7shek,novice,3,15,11.5,3,ファイブスター後楽園,18.4,4,46,10.9,8.5,2,3,male,20
591,ao6fzojcsy7shek,novice,3,16,11.5,15,あじさいテラス,15.1,5,19,12.9,12.0,2,3,male,20
592,ao6fzojcsy7shek,novice,3,17,9.0,17,レジデンス三葉,12.5,8,41,8.5,8.3,2,3,male,20
593,ao6fzojcsy7shek,novice,3,18,9.0,10,サンセットプレイス犬飼,13.0,4,48,8.0,11.1,2,3,male,20
594,ao6fzojcsy7shek,novice,3,19,11.0,13,カーサ・ヴィラJulio,13.4,5,13,13.0,9.6,2,3,male,20
595,ao6fzojcsy7shek,novice,3,20,12.5,12,レインボーハウスRaffine,15.9,9,7,14.8,12.4,2,3,male,20
596,ao6fzojcsy7shek,novice,3,21,12.5,16,プリンスハイムSOLEIL,16.1,2,22,13.2,11.1,2,3,male,20
597,ao6fzojcsy7shek,novice,3,22,8.5,5,ジャスミンガーデンズ東大前,10.5,6,37,8.2,7.0,2,3,male,20
598,ao6fzojcsy7shek,novice,3,23,8.5,11,リバーサイド黒田,10.9,5,35,8.7,6.8,2,3,male,20
599,ao6fzojcsy7shek,novice,3,24,10.0,7,センチュリーMINERVA,13.3,7,11,13.1,9.1,2,3,male,20
600,5dph5vanr7l4tf1,novice,1,1,8.0,8,センチュリーMINERVA,19.0,7,36,12.4,11.8,2,3,male,20
601,5dph5vanr7l4tf1,novice,1,2,10.0,19,あじさいテラス,12.5,2,23,11.3,10.1,2,3,male,20
602,5dph5vanr7l4tf1,novice,1,3,7.5,0,プリンスハイムSOLEIL,7.3,5,18,9.3,5.9,2,3,male,20
603,5dph5vanr7l4tf1,novice,1,4,7.8,23,つばき荘,12.3,6,52,7.0,6.9,2,3,male,20
604,5dph5vanr7l4tf1,novice,1,5,8.5,3,ウッドランド中西,18.4,4,46,10.9,8.5,2,3,male,20
605,5dph5vanr7l4tf1,novice,1,6,8.2,7,レインボーハウスRaffine,13.3,7,11,13.1,9.1,2,3,male,20
606,5dph5vanr7l4tf1,novice,1,7,8.6,22,ソレイユ豊川,12.6,4,22,11.4,9.4,2,3,male,20
607,5dph5vanr7l4tf1,novice,1,8,8.8,18,はまなすレイクビュー,12.8,3,20,11.8,10.3,2,3,male,20
608,5dph5vanr7l4tf1,novice,1,9,7.3,1,グリーンリッジ本郷,8.7,2,44,6.6,6.0,2,3,male,20
609,5dph5vanr7l4tf1,novice,1,10,10.0,21,アーバンネット三丁目,15.8,7,8,14.7,14.5,2,3,male,20
610,5dph5vanr7l4tf1,novice,1,11,9.2,4,ジャスミンガーデンズ東大前,13.0,5,33,10.0,7.5,2,3,male,20
611,5dph5vanr7l4tf1,novice,1,12,9.6,13,さくらヒルズレジデンス,13.4,5,13,13.0,9.6,2,3,male,20
612,5dph5vanr7l4tf1,novice,1,13,8.1,5,レジデンス三葉,10.5,6,37,8.2,7.0,2,3,male,20
613,5dph5vanr7l4tf1,novice,1,14,12.0,16,ライフホームVIBRANT,16.1,2,22,13.2,11.1,2,3,male,20
614,5dph5vanr7l4tf1,novice,1,15,11.0,20,ライフヴィラ白山,14.7,8,19,12.6,10.1,2,3,male,20
615,5dph5vanr7l4tf1,novice,1,16,13.0,12,グランポルテWILL,15.9,9,7,14.8,12.4,2,3,male,20
616,5dph5vanr7l4tf1,novice,1,17,14.0,2,ハートフル文京,21.3,5,19,15.9,14.5,2,3,male,20
617,5dph5vanr7l4tf1,novice,1,18,8.4,10,ふたばハイツ,13.0,4,48,8.0,11.1,2,3,male,20
618,5dph5vanr7l4tf1,novice,1,19,12.8,9,サンセットプレイス犬飼,15.8,4,24,12.7,8.7,2,3,male,20
619,5dph5vanr7l4tf1,novice,1,20,16.0,14,カーサ・ヴィラJulio,18.5,2,4,16.8,13.8,2,3,male,20
620,5dph5vanr7l4tf1,novice,1,21,13.5,6,コーポ内藤,23.3,1,60,11.5,11.7,2,3,male,20
621,5dph5vanr7l4tf1,novice,1,22,7.5,17,ハイランド竹澤,12.5,8,41,8.5,8.3,2,3,male,20
622,5dph5vanr7l4tf1,novice,1,23,8.8,15,ファイブスター後楽園,15.1,5,19,12.9,12.0,2,3,male,20
623,5dph5vanr7l4tf1,novice,1,24,8.4,11,リバーサイド黒田,10.9,5,35,8.7,6.8,2,3,male,20
624,5dph5vanr7l4tf1,novice,2,1,10.0,9,サンセットプレイス犬飼,15.8,4,24,12.7,8.7,2,3,male,20
625,5dph5vanr7l4tf1,novice,2,2,14.0,16,ライフホームVIBRANT,16.1,2,22,13.2,11.1,2,3,male,20
626,5dph5vanr7l4tf1,novice,2,3,10.0,8,センチュリーMINERVA,19.0,7,36,12.4,11.8,2,3,male,20
627,5dph5vanr7l4tf1,novice,2,4,9.0,7,レインボーハウスRaffine,13.3,7,11,13.1,9.1,2,3,male,20
628,5dph5vanr7l4tf1,novice,2,5,13.0,18,はまなすレイクビュー,12.8,3,20,11.8,10.3,2,3,male,20
629,5dph5vanr7l4tf1,novice,2,6,15.0,12,グランポルテWILL,15.9,9,7,14.8,12.4,2,3,male,20
630,5dph5vanr7l4tf1,novice,2,7,9.0,0,プリンスハイムSOLEIL,7.3,5,18,9.3,5.9,2,3,male,20
631,5dph5vanr7l4tf1,novice,2,8,13.4,20,ライフヴィラ白山,14.7,8,19,12.6,10.1,2,3,male,20
632,5dph5vanr7l4tf1,novice,2,9,14.0,21,アーバンネット三丁目,15.8,7,8,14.7,14.5,2,3,male,20
633,5dph5vanr7l4tf1,novice,2,10,12.5,23,つばき荘,12.3,6,52,7.0,6.9,2,3,male,20
634,5dph5vanr7l4tf1,novice,2,11,17.0,14,カーサ・ヴィラJulio,18.5,2,4,16.8,13.8,2,3,male,20
635,5dph5vanr7l4tf1,novice,2,12,12.0,4,ジャスミンガーデンズ東大前,13.0,5,33,10.0,7.5,2,3,male,20
636,5dph5vanr7l4tf1,novice,3,1,10.0,4,ジャスミンガーデンズ東大前,13.0,5,33,10.0,7.5,2,3,male,20
637,5dph5vanr7l4tf1,novice,3,2,9.0,5,レジデンス三葉,10.5,6,37,8.2,7.0,2,3,male,20
638,5dph5vanr7l4tf1,novice,3,3,16.5,14,カーサ・ヴィラJulio,18.5,2,4,16.8,13.8,2,3,male,20
639,5dph5vanr7l4tf1,novice,3,4,13.0,9,サンセットプレイス犬飼,15.8,4,24,12.7,8.7,2,3,male,20
640,5dph5vanr7l4tf1,novice,3,5,9.1,3,ウッドランド中西,18.4,4,46,10.9,8.5,2,3,male,20
641,5dph5vanr7l4tf1,novice,3,6,14.5,12,グランポルテWILL,15.9,9,7,14.8,12.4,2,3,male,20
642,5dph5vanr7l4tf1,novice,3,7,7.7,23,つばき荘,12.3,6,52,7.0,6.9,2,3,male,20
643,5dph5vanr7l4tf1,novice,3,8,9.0,0,プリンスハイムSOLEIL,7.3,5,18,9.3,5.9,2,3,male,20
644,5dph5vanr7l4tf1,novice,3,9,11.0,8,センチュリーMINERVA,19.0,7,36,12.4,11.8,2,3,male,20
645,5dph5vanr7l4tf1,novice,3,10,7.5,17,ハイランド竹澤,12.5,8,41,8.5,8.3,2,3,male,20
646,5dph5vanr7l4tf1,novice,3,11,12.5,13,さくらヒルズレジデンス,13.4,5,13,13.0,9.6,2,3,male,20
647,5dph5vanr7l4tf1,novice,3,12,10.0,11,リバーサイド黒田,10.9,5,35,8.7,6.8,2,3,male,20
648,5dph5vanr7l4tf1,novice,3,13,12.4,20,ライフヴィラ白山,14.7,8,19,12.6,10.1,2,3,male,20
649,5dph5vanr7l4tf1,novice,3,14,13.5,19,あじさいテラス,12.5,2,23,11.3,10.1,2,3,male,20
650,5dph5vanr7l4tf1,novice,3,15,14.7,21,アーバンネット三丁目,15.8,7,8,14.7,14.5,2,3,male,20
651,5dph5vanr7l4tf1,novice,3,16,12.9,7,レインボーハウスRaffine,13.3,7,11,13.1,9.1,2,3,male,20
652,5dph5vanr7l4tf1,novice,3,17,11.5,6,コーポ内藤,23.3,1,60,11.5,11.7,2,3,male,20
653,5dph5vanr7l4tf1,novice,3,18,14.6,16,ライフホームVIBRANT,16.1,2,22,13.2,11.1,2,3,male,20
654,5dph5vanr7l4tf1,novice,3,19,9.0,1,グリーンリッジ本郷,8.7,2,44,6.6,6.0,2,3,male,20
655,5dph5vanr7l4tf1,novice,3,20,14.0,15,ファイブスター後楽園,15.1,5,19,12.9,12.0,2,3,male,20
656,5dph5vanr7l4tf1,novice,3,21,17.5,2,ハートフル文京,21.3,5,19,15.9,14.5,2,3,male,20
657,5dph5vanr7l4tf1,novice,3,22,9.0,10,ふたばハイツ,13.0,4,48,8.0,11.1,2,3,male,20
658,5dph5vanr7l4tf1,novice,3,23,11.0,18,はまなすレイクビュー,12.8,3,20,11.8,10.3,2,3,male,20
659,5dph5vanr7l4tf1,novice,3,24,9.0,22,ソレイユ豊川,12.6,4,22,11.4,9.4,2,3,male,20
660,lg7yduf1dzw40nu,novice,1,1,11.5,18,はまなすレイクビュー,12.8,3,20,11.8,10.3,3,3,male,20
661,lg7yduf1dzw40nu,novice,1,2,11.5,13,カーサ・ヴィラJulio,13.4,5,13,13.0,9.6,3,3,male,20
662,lg7yduf1dzw40nu,novice,1,3,8.0,17,ライフヴィラ白山,12.5,8,41,8.5,8.3,3,3,male,20
663,lg7yduf1dzw40nu,novice,1,4,9.0,1,アーバンネット三丁目,8.7,2,44,6.6,6.0,3,3,male,20
664,lg7yduf1dzw40nu,novice,1,5,10.0,4,レインボーハウスRaffine,13.0,5,33,10.0,7.5,3,3,male,20
665,lg7yduf1dzw40nu,novice,1,6,12.5,16,プリンスハイムSOLEIL,16.1,2,22,13.2,11.1,3,3,male,20
666,lg7yduf1dzw40nu,novice,1,7,10.0,6,ライフホームVIBRANT,23.3,1,60,11.5,11.7,3,3,male,20
667,lg7yduf1dzw40nu,novice,1,8,10.5,8,ハイランド竹澤,19.0,7,36,12.4,11.8,3,3,male,20
668,lg7yduf1dzw40nu,novice,1,9,10.4,20,グリーンリッジ本郷,14.7,8,19,12.6,10.1,3,3,male,20
669,lg7yduf1dzw40nu,novice,1,10,9.6,5,ファイブスター後楽園,10.5,6,37,8.2,7.0,3,3,male,20
670,lg7yduf1dzw40nu,novice,1,11,9.4,3,あじさいテラス,18.4,4,46,10.9,8.5,3,3,male,20
671,lg7yduf1dzw40nu,novice,1,12,10.0,19,ジャスミンガーデンズ東大前,12.5,2,23,11.3,10.1,3,3,male,20
672,lg7yduf1dzw40nu,novice,1,13,10.6,21,ふたばハイツ,15.8,7,8,14.7,14.5,3,3,male,20
673,lg7yduf1dzw40nu,novice,1,14,9.4,11,リバーサイド黒田,10.9,5,35,8.7,6.8,3,3,male,20
674,lg7yduf1dzw40nu,novice,1,15,10.5,12,つばき荘,15.9,9,7,14.8,12.4,3,3,male,20
675,lg7yduf1dzw40nu,novice,1,16,13.0,2,ウッドランド中西,21.3,5,19,15.9,14.5,3,3,male,20
676,lg7yduf1dzw40nu,novice,1,17,9.5,0,サンセットプレイス犬飼,7.3,5,18,9.3,5.9,3,3,male,20
677,lg7yduf1dzw40nu,novice,1,18,9.6,10,ソレイユ豊川,13.0,4,48,8.0,11.1,3,3,male,20
678,lg7yduf1dzw40nu,novice,1,19,10.5,7,さくらヒルズレジデンス,13.3,7,11,13.1,9.1,3,3,male,20
679,lg7yduf1dzw40nu,novice,1,20,10.0,22,グランポルテWILL,12.6,4,22,11.4,9.4,3,3,male,20
680,lg7yduf1dzw40nu,novice,1,21,9.0,23,センチュリーMINERVA,12.3,6,52,7.0,6.9,3,3,male,20
681,lg7yduf1dzw40nu,novice,1,22,11.0,9,コーポ内藤,15.8,4,24,12.7,8.7,3,3,male,20
682,lg7yduf1dzw40nu,novice,1,23,11.5,15,レジデンス三葉,15.1,5,19,12.9,12.0,3,3,male,20
683,lg7yduf1dzw40nu,novice,1,24,11.0,14,ハートフル文京,18.5,2,4,16.8,13.8,3,3,male,20
684,lg7yduf1dzw40nu,novice,2,1,10.5,5,ファイブスター後楽園,10.5,6,37,8.2,7.0,3,3,male,20
685,lg7yduf1dzw40nu,novice,2,2,8.6,11,リバーサイド黒田,10.9,5,35,8.7,6.8,3,3,male,20
686,lg7yduf1dzw40nu,novice,2,3,11.1,19,ジャスミンガーデンズ東大前,12.5,2,23,11.3,10.1,3,3,male,20
687,lg7yduf1dzw40nu,novice,2,4,8.5,1,アーバンネット三丁目,8.7,2,44,6.6,6.0,3,3,male,20
688,lg7yduf1dzw40nu,novice,2,5,11.5,14,ハートフル文京,18.5,2,4,16.8,13.8,3,3,male,20
689,lg7yduf1dzw40nu,novice,2,6,12.0,13,カーサ・ヴィラJulio,13.4,5,13,13.0,9.6,3,3,male,20
690,lg7yduf1dzw40nu,novice,2,7,11.0,4,レインボーハウスRaffine,13.0,5,33,10.0,7.5,3,3,male,20
691,lg7yduf1dzw40nu,novice,2,8,11.9,18,はまなすレイクビュー,12.8,3,20,11.8,10.3,3,3,male,20
692,lg7yduf1dzw40nu,novice,2,9,10.0,0,サンセットプレイス犬飼,7.3,5,18,9.3,5.9,3,3,male,20
693,lg7yduf1dzw40nu,novice,2,10,10.5,22,グランポルテWILL,12.6,4,22,11.4,9.4,3,3,male,20
694,lg7yduf1dzw40nu,novice,2,11,10.8,8,ハイランド竹澤,19.0,7,36,12.4,11.8,3,3,male,20
695,lg7yduf1dzw40nu,novice,2,12,8.0,23,センチュリーMINERVA,12.3,6,52,7.0,6.9,3,3,male,20
696,lg7yduf1dzw40nu,novice,3,1,10.0,4,レインボーハウスRaffine,13.0,5,33,10.0,7.5,3,3,male,20
697,lg7yduf1dzw40nu,novice,3,2,8.5,10,ソレイユ豊川,13.0,4,48,8.0,11.1,3,3,male,20
698,lg7yduf1dzw40nu,novice,3,3,9.0,11,リバーサイド黒田,10.9,5,35,8.7,6.8,3,3,male,20
699,lg7yduf1dzw40nu,novice,3,4,9.3,3,あじさいテラス,18.4,4,46,10.9,8.5,3,3,male,20
700,lg7yduf1dzw40nu,novice,3,5,10.0,6,ライフホームVIBRANT,23.3,1,60,11.5,11.7,3,3,male,20
701,lg7yduf1dzw40nu,novice,3,6,7.8,23,センチュリーMINERVA,12.3,6,52,7.0,6.9,3,3,male,20
702,lg7yduf1dzw40nu,novice,3,7,14.0,2,ウッドランド中西,21.3,5,19,15.9,14.5,3,3,male,20
703,lg7yduf1dzw40nu,novice,3,8,11.1,22,グランポルテWILL,12.6,4,22,11.4,9.4,3,3,male,20
704,lg7yduf1dzw40nu,novice,3,9,10.5,19,ジャスミンガーデンズ東大前,12.5,2,23,11.3,10.1,3,3,male,20
705,lg7yduf1dzw40nu,novice,3,10,12.1,13,カーサ・ヴィラJulio,13.4,5,13,13.0,9.6,3,3,male,20
706,lg7yduf1dzw40nu,novice,3,11,13.1,16,プリンスハイムSOLEIL,16.1,2,22,13.2,11.1,3,3,male,20
707,lg7yduf1dzw40nu,novice,3,12,11.0,20,グリーンリッジ本郷,14.7,8,19,12.6,10.1,3,3,male,20
708,lg7yduf1dzw40nu,novice,3,13,9.4,5,ファイブスター後楽園,10.5,6,37,8.2,7.0,3,3,male,20
709,lg7yduf1dzw40nu,novice,3,14,11.5,15,レジデンス三葉,15.1,5,19,12.9,12.0,3,3,male,20
710,lg7yduf1dzw40nu,novice,3,15,12.0,12,つばき荘,15.9,9,7,14.8,12.4,3,3,male,20
711,lg7yduf1dzw40nu,novice,3,16,12.1,21,ふたばハイツ,15.8,7,8,14.7,14.5,3,3,male,20
712,lg7yduf1dzw40nu,novice,3,17,16.0,14,ハートフル文京,18.5,2,4,16.8,13.8,3,3,male,20
713,lg7yduf1dzw40nu,novice,3,18,11.7,9,コーポ内藤,15.8,4,24,12.7,8.7,3,3,male,20
714,lg7yduf1dzw40nu,novice,3,19,11.5,8,ハイランド竹澤,19.0,7,36,12.4,11.8,3,3,male,20
715,lg7yduf1dzw40nu,novice,3,20,7.1,1,アーバンネット三丁目,8.7,2,44,6.6,6.0,3,3,male,20
716,lg7yduf1dzw40nu,novice,3,21,8.5,17,ライフヴィラ白山,12.5,8,41,8.5,8.3,3,3,male,20
717,lg7yduf1dzw40nu,novice,3,22,9.2,0,サンセットプレイス犬飼,7.3,5,18,9.3,5.9,3,3,male,20
718,lg7yduf1dzw40nu,novice,3,23,11.0,7,さくらヒルズレジデンス,13.3,7,11,13.1,9.1,3,3,male,20
719,lg7yduf1dzw40nu,novice,3,24,11.3,18,はまなすレイクビュー,12.8,3,20,11.8,10.3,3,3,male,20
720,cmszdv9zpemvxcw,expert,1,1,6.3,23,ライフホームVIBRANT,12.3,6,52,7.0,6.9,3,3,male,19
721,cmszdv9zpemvxcw,expert,1,2,6.5,17,はまなすレイクビュー,12.5,8,41,8.5,8.3,3,3,male,19
722,cmszdv9zpemvxcw,expert,1,3,11.0,18,レインボーハウスRaffine,12.8,3,20,11.8,10.3,3,3,male,19
723,cmszdv9zpemvxcw,expert,1,4,12.5,2,リバーサイド黒田,21.3,5,19,15.9,14.5,3,3,male,19
724,cmszdv9zpemvxcw,expert,1,5,12.0,15,カーサ・ヴィラJulio,15.1,5,19,12.9,12.0,3,3,male,19
725,cmszdv9zpemvxcw,expert,1,6,12.2,13,グランポルテWILL,13.4,5,13,13.0,9.6,3,3,male,19
726,cmszdv9zpemvxcw,expert,1,7,13.0,21,ソレイユ豊川,15.8,7,8,14.7,14.5,3,3,male,19
727,cmszdv9zpemvxcw,expert,1,8,10.0,6,レジデンス三葉,23.3,1,60,11.5,11.7,3,3,male,19
728,cmszdv9zpemvxcw,expert,1,9,7.0,0,プリンスハイムSOLEIL,7.3,5,18,9.3,5.9,3,3,male,19
729,cmszdv9zpemvxcw,expert,1,10,10.8,4,コーポ内藤,13.0,5,33,10.0,7.5,3,3,male,19
730,cmszdv9zpemvxcw,expert,1,11,12.3,9,ファイブスター後楽園,15.8,4,24,12.7,8.7,3,3,male,19
731,cmszdv9zpemvxcw,expert,1,12,13.0,16,つばき荘,16.1,2,22,13.2,11.1,3,3,male,19
732,cmszdv9zpemvxcw,expert,1,13,8.0,10,ハートフル文京,13.0,4,48,8.0,11.1,3,3,male,19
733,cmszdv9zpemvxcw,expert,1,14,11.8,20,ウッドランド中西,14.7,8,19,12.6,10.1,3,3,male,19
734,cmszdv9zpemvxcw,expert,1,15,8.9,11,ジャスミンガーデンズ東大前,10.9,5,35,8.7,6.8,3,3,male,19
735,cmszdv9zpemvxcw,expert,1,16,8.6,5,サンセットプレイス犬飼,10.5,6,37,8.2,7.0,3,3,male,19
736,cmszdv9zpemvxcw,expert,1,17,15.0,14,ライフヴィラ白山,18.5,2,4,16.8,13.8,3,3,male,19
737,cmszdv9zpemvxcw,expert,1,18,9.5,19,さくらヒルズレジデンス,12.5,2,23,11.3,10.1,3,3,male,19
738,cmszdv9zpemvxcw,expert,1,19,12.2,12,あじさいテラス,15.9,9,7,14.8,12.4,3,3,male,19
739,cmszdv9zpemvxcw,expert,1,20,10.9,7,アーバンネット三丁目,13.3,7,11,13.1,9.1,3,3,male,19
740,cmszdv9zpemvxcw,expert,1,21,10.3,8,ふたばハイツ,19.0,7,36,12.4,11.8,3,3,male,19
741,cmszdv9zpemvxcw,expert,1,22,6.6,1,グリーンリッジ本郷,8.7,2,44,6.6,6.0,3,3,male,19
742,cmszdv9zpemvxcw,expert,1,23,10.7,22,ハイランド竹澤,12.6,4,22,11.4,9.4,3,3,male,19
743,cmszdv9zpemvxcw,expert,1,24,10.6,3,センチュリーMINERVA,18.4,4,46,10.9,8.5,3,3,male,19
744,cmszdv9zpemvxcw,expert,2,1,12.5,16,つばき荘,16.1,2,22,13.2,11.1,3,3,male,19
745,cmszdv9zpemvxcw,expert,2,2,7.1,0,プリンスハイムSOLEIL,7.3,5,18,9.3,5.9,3,3,male,19
746,cmszdv9zpemvxcw,expert,2,3,8.8,10,ハートフル文京,13.0,4,48,8.0,11.1,3,3,male,19
747,cmszdv9zpemvxcw,expert,2,4,11.5,18,レインボーハウスRaffine,12.8,3,20,11.8,10.3,3,3,male,19
748,cmszdv9zpemvxcw,expert,2,5,8.0,11,ジャスミンガーデンズ東大前,10.9,5,35,8.7,6.8,3,3,male,19
749,cmszdv9zpemvxcw,expert,2,6,11.9,20,ウッドランド中西,14.7,8,19,12.6,10.1,3,3,male,19
750,cmszdv9zpemvxcw,expert,2,7,12.2,7,アーバンネット三丁目,13.3,7,11,13.1,9.1,3,3,male,19
751,cmszdv9zpemvxcw,expert,2,8,7.5,23,ライフホームVIBRANT,12.3,6,52,7.0,6.9,3,3,male,19
752,cmszdv9zpemvxcw,expert,2,9,13.8,9,ファイブスター後楽園,15.8,4,24,12.7,8.7,3,3,male,19
753,cmszdv9zpemvxcw,expert,2,10,11.8,4,コーポ内藤,13.0,5,33,10.0,7.5,3,3,male,19
754,cmszdv9zpemvxcw,expert,2,11,7.2,17,はまなすレイクビュー,12.5,8,41,8.5,8.3,3,3,male,19
755,cmszdv9zpemvxcw,expert,2,12,10.0,6,レジデンス三葉,23.3,1,60,11.5,11.7,3,3,male,19
756,cmszdv9zpemvxcw,expert,3,1,13.2,16,つばき荘,16.1,2,22,13.2,11.1,3,3,male,19
757,cmszdv9zpemvxcw,expert,3,2,10.0,5,サンセットプレイス犬飼,10.5,6,37,8.2,7.0,3,3,male,19
758,cmszdv9zpemvxcw,expert,3,3,13.4,15,カーサ・ヴィラJulio,15.1,5,19,12.9,12.0,3,3,male,19
759,cmszdv9zpemvxcw,expert,3,4,11.7,18,レインボーハウスRaffine,12.8,3,20,11.8,10.3,3,3,male,19
760,cmszdv9zpemvxcw,expert,3,5,8.0,10,ハートフル文京,13.0,4,48,8.0,11.1,3,3,male,19
761,cmszdv9zpemvxcw,expert,3,6,11.7,19,さくらヒルズレジデンス,12.5,2,23,11.3,10.1,3,3,male,19
762,cmszdv9zpemvxcw,expert,3,7,10.3,4,コーポ内藤,13.0,5,33,10.0,7.5,3,3,male,19
763,cmszdv9zpemvxcw,expert,3,8,12.6,20,ウッドランド中西,14.7,8,19,12.6,10.1,3,3,male,19
764,cmszdv9zpemvxcw,expert,3,9,15.5,21,ソレイユ豊川,15.8,7,8,14.7,14.5,3,3,male,19
765,cmszdv9zpemvxcw,expert,3,10,10.4,8,ふたばハイツ,19.0,7,36,12.4,11.8,3,3,male,19
766,cmszdv9zpemvxcw,expert,3,11,16.8,14,ライフヴィラ白山,18.5,2,4,16.8,13.8,3,3,male,19
767,cmszdv9zpemvxcw,expert,3,12,11.9,22,ハイランド竹澤,12.6,4,22,11.4,9.4,3,3,male,19
768,cmszdv9zpemvxcw,expert,3,13,11.5,6,レジデンス三葉,23.3,1,60,11.5,11.7,3,3,male,19
769,cmszdv9zpemvxcw,expert,3,14,8.9,0,プリンスハイムSOLEIL,7.3,5,18,9.3,5.9,3,3,male,19
770,cmszdv9zpemvxcw,expert,3,15,7.3,1,グリーンリッジ本郷,8.7,2,44,6.6,6.0,3,3,male,19
771,cmszdv9zpemvxcw,expert,3,16,14.0,13,グランポルテWILL,13.4,5,13,13.0,9.6,3,3,male,19
772,cmszdv9zpemvxcw,expert,3,17,11.8,3,センチュリーMINERVA,18.4,4,46,10.9,8.5,3,3,male,19
773,cmszdv9zpemvxcw,expert,3,18,12.7,9,ファイブスター後楽園,15.8,4,24,12.7,8.7,3,3,male,19
774,cmszdv9zpemvxcw,expert,3,19,6.8,23,ライフホームVIBRANT,12.3,6,52,7.0,6.9,3,3,male,19
775,cmszdv9zpemvxcw,expert,3,20,12.4,12,あじさいテラス,15.9,9,7,14.8,12.4,3,3,male,19
776,cmszdv9zpemvxcw,expert,3,21,13.5,2,リバーサイド黒田,21.3,5,19,15.9,14.5,3,3,male,19
777,cmszdv9zpemvxcw,expert,3,22,8.9,11,ジャスミンガーデンズ東大前,10.9,5,35,8.7,6.8,3,3,male,19
778,cmszdv9zpemvxcw,expert,3,23,12.6,7,アーバンネット三丁目,13.3,7,11,13.1,9.1,3,3,male,19
779,cmszdv9zpemvxcw,expert,3,24,8.3,17,はまなすレイクビュー,12.5,8,41,8.5,8.3,3,3,male,19
780,mwkllv6gm6h13b1,expert,1,1,9.0,21,リバーサイド黒田,15.8,7,8,14.7,14.5,4,3,male,20
781,mwkllv6gm6h13b1,expert,1,2,7.5,0,グランポルテWILL,7.3,5,18,9.3,5.9,4,3,male,20
782,mwkllv6gm6h13b1,expert,1,3,5.0,1,あじさいテラス,8.7,2,44,6.6,6.0,4,3,male,20
783,mwkllv6gm6h13b1,expert,1,4,8.5,16,グリーンリッジ本郷,16.1,2,22,13.2,11.1,4,3,male,20
784,mwkllv6gm6h13b1,expert,1,5,9.3,7,ファイブスター後楽園,13.3,7,11,13.1,9.1,4,3,male,20
785,mwkllv6gm6h13b1,expert,1,6,7.6,12,カーサ・ヴィラJulio,15.9,9,7,14.8,12.4,4,3,male,20
786,mwkllv6gm6h13b1,expert,1,7,7.1,15,ハイランド竹澤,15.1,5,19,12.9,12.0,4,3,male,20
787,mwkllv6gm6h13b1,expert,1,8,6.3,4,サンセットプレイス犬飼,13.0,5,33,10.0,7.5,4,3,male,20
788,mwkllv6gm6h13b1,expert,1,9,7.5,19,ジャスミンガーデンズ東大前,12.5,2,23,11.3,10.1,4,3,male,20
789,mwkllv6gm6h13b1,expert,1,10,11.6,14,ハートフル文京,18.5,2,4,16.8,13.8,4,3,male,20
790,mwkllv6gm6h13b1,expert,1,11,6.0,6,ライフホームVIBRANT,23.3,1,60,11.5,11.7,4,3,male,20
791,mwkllv6gm6h13b1,expert,1,12,4.7,8,つばき荘,19.0,7,36,12.4,11.8,4,3,male,20
792,mwkllv6gm6h13b1,expert,1,13,7.8,18,センチュリーMINERVA,12.8,3,20,11.8,10.3,4,3,male,20
793,mwkllv6gm6h13b1,expert,1,14,7.7,22,さくらヒルズレジデンス,12.6,4,22,11.4,9.4,4,3,male,20
794,mwkllv6gm6h13b1,expert,1,15,8.3,13,レインボーハウスRaffine,13.4,5,13,13.0,9.6,4,3,male,20
795,mwkllv6gm6h13b1,expert,1,16,5.9,11,ライフヴィラ白山,10.9,5,35,8.7,6.8,4,3,male,20
796,mwkllv6gm6h13b1,expert,1,17,7.1,9,ソレイユ豊川,15.8,4,24,12.7,8.7,4,3,male,20
